"AEBODSYS","AEHLGT","AEHLT","AEDECOD","A","C","B","D","APLUSB","CPLUSD","N","PCTTREAT","PCTCONTROL","RD","RR","PVALUE"
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","JOINT DISORDERS","","",50,70,496,476,546,546,1092,9.2,12.8,-3.7,71.4,4.4
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","MUSCLE DISORDERS","MUSCLE PAINS","FIBROMYALGIA",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","MUSCLE DISORDERS","MUSCLE PAINS","MYALGIA",18,6,528,540,546,546,1092,3.3,1.1,2.2,300,4.9
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","MUSCLE DISORDERS","MUSCLE PAINS","",18,8,528,538,546,546,1092,3.3,1.5,1.8,225,3.8
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","MUSCLE DISORDERS","MUSCLE RELATED SIGNS AND SYMPTOMS NEC","MUSCLE CRAMP",10,14,536,532,546,546,1092,1.8,2.6,-0.7,71.4,2.1
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","MUSCLE DISORDERS","MUSCLE RELATED SIGNS AND SYMPTOMS NEC","MUSCLE FATIGUE",2,2,544,544,546,546,1092,0.4,0.4,0,100,1
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","MUSCLE DISORDERS","MUSCLE RELATED SIGNS AND SYMPTOMS NEC","",12,16,534,530,546,546,1092,2.2,2.9,-0.7,75,2.2
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","MUSCLE DISORDERS","MUSCLE WEAKNESS CONDITIONS","MUSCULAR WEAKNESS",6,0,540,546,546,546,1092,1.1,0,1.1,0,4.2
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","MUSCLE DISORDERS","MUSCLE WEAKNESS CONDITIONS","",6,0,540,546,546,546,1092,1.1,0,1.1,0,4.2
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","MUSCLE DISORDERS","","",36,24,510,522,546,546,1092,6.6,4.4,2.2,150,3.5
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","MUSCLE RELATED SIGNS AND SYMPTOMS NEC","MUSCLE SPASMS","CERVICAL SPASM",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","MUSCLE RELATED SIGNS AND SYMPTOMS NEC","MUSCLE SPASMS","",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","MUSCLE RELATED SIGNS AND SYMPTOMS NEC","","",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","MUSCULOSKELETAL AND CONNECTIVE TISSUE DEFORMITIES (INCL INTERVERTEBRAL DISC DISORDERS)","INTERVERTEBRAL DISC DISORDERS NEC","INTERVERTEBRAL DISC DEGENERATION",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","MUSCULOSKELETAL AND CONNECTIVE TISSUE DEFORMITIES (INCL INTERVERTEBRAL DISC DISORDERS)","INTERVERTEBRAL DISC DISORDERS NEC","INTERVERTEBRAL DISC PROTRUSION",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","MUSCULOSKELETAL AND CONNECTIVE TISSUE DEFORMITIES (INCL INTERVERTEBRAL DISC DISORDERS)","INTERVERTEBRAL DISC DISORDERS NEC","",4,0,542,546,546,546,1092,0.7,0,0.7,0,2.8
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","MUSCULOSKELETAL AND CONNECTIVE TISSUE DEFORMITIES (INCL INTERVERTEBRAL DISC DISORDERS)","SPINE AND NECK DEFORMITIES","CERVICAL SPINAL STENOSIS",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","MUSCULOSKELETAL AND CONNECTIVE TISSUE DEFORMITIES (INCL INTERVERTEBRAL DISC DISORDERS)","SPINE AND NECK DEFORMITIES","SPINAL COLUMN STENOSIS",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","MUSCULOSKELETAL AND CONNECTIVE TISSUE DEFORMITIES (INCL INTERVERTEBRAL DISC DISORDERS)","SPINE AND NECK DEFORMITIES","",0,4,546,542,546,546,1092,0,0.7,-0.7,0,2.8
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","MUSCULOSKELETAL AND CONNECTIVE TISSUE DEFORMITIES (INCL INTERVERTEBRAL DISC DISORDERS)","","",4,4,542,542,546,546,1092,0.7,0.7,0,100,1.3
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS NEC","MUSCULOSKELETAL AND CONNECTIVE TISSUE INFECTIONS AND INFLAMMATIONS NEC","DUPUYTREN'S CONTRACTURE",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS NEC","MUSCULOSKELETAL AND CONNECTIVE TISSUE INFECTIONS AND INFLAMMATIONS NEC","PLANTAR FASCIITIS",0,4,546,542,546,546,1092,0,0.7,-0.7,0,2.8
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS NEC","MUSCULOSKELETAL AND CONNECTIVE TISSUE INFECTIONS AND INFLAMMATIONS NEC","",2,4,544,542,546,546,1092,0.4,0.7,-0.4,50,1.4
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS NEC","MUSCULOSKELETAL AND CONNECTIVE TISSUE PAIN AND DISCOMFORT","ARTHRALGIA",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS NEC","MUSCULOSKELETAL AND CONNECTIVE TISSUE PAIN AND DISCOMFORT","BACK PAIN",24,24,522,522,546,546,1092,4.4,4.4,0,100,2.1
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS NEC","MUSCULOSKELETAL AND CONNECTIVE TISSUE PAIN AND DISCOMFORT","FLANK PAIN",0,10,546,536,546,546,1092,0,1.8,-1.8,0,7
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS NEC","MUSCULOSKELETAL AND CONNECTIVE TISSUE PAIN AND DISCOMFORT","LIMB DISCOMFORT",4,4,542,542,546,546,1092,0.7,0.7,0,100,1.3
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS NEC","MUSCULOSKELETAL AND CONNECTIVE TISSUE PAIN AND DISCOMFORT","MUSCULOSKELETAL CHEST PAIN",2,2,544,544,546,546,1092,0.4,0.4,0,100,1
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS NEC","MUSCULOSKELETAL AND CONNECTIVE TISSUE PAIN AND DISCOMFORT","MUSCULOSKELETAL DISCOMFORT",6,0,540,546,546,546,1092,1.1,0,1.1,0,4.2
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS NEC","MUSCULOSKELETAL AND CONNECTIVE TISSUE PAIN AND DISCOMFORT","NECK PAIN",4,2,542,544,546,546,1092,0.7,0.4,0.4,200,1.4
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS NEC","MUSCULOSKELETAL AND CONNECTIVE TISSUE PAIN AND DISCOMFORT","PAIN IN EXTREMITY",36,26,510,520,546,546,1092,6.6,4.8,1.8,138.5,3.1
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS NEC","MUSCULOSKELETAL AND CONNECTIVE TISSUE PAIN AND DISCOMFORT","",78,68,468,478,546,546,1092,14.3,12.5,1.8,114.7,3
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS NEC","MUSCULOSKELETAL AND CONNECTIVE TISSUE SIGNS AND SYMPTOMS NEC","MUSCULOSKELETAL STIFFNESS",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS NEC","MUSCULOSKELETAL AND CONNECTIVE TISSUE SIGNS AND SYMPTOMS NEC","SENSATION OF HEAVINESS",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS NEC","MUSCULOSKELETAL AND CONNECTIVE TISSUE SIGNS AND SYMPTOMS NEC","",4,0,542,546,546,546,1092,0.7,0,0.7,0,2.8
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS NEC","SOFT TISSUE DISORDERS NEC","GROIN PAIN",4,0,542,546,546,546,1092,0.7,0,0.7,0,2.8
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS NEC","SOFT TISSUE DISORDERS NEC","",4,0,542,546,546,546,1092,0.7,0,0.7,0,2.8
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS NEC","","",88,72,458,474,546,546,1092,16.1,13.2,2.9,122.2,3.6
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","MUSCULOSKELETAL AND CONNECTIVE TISSUE PAIN AND DISCOMFORT","MUSCULOSKELETAL PAIN","BUTTOCK PAIN",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","MUSCULOSKELETAL AND CONNECTIVE TISSUE PAIN AND DISCOMFORT","MUSCULOSKELETAL PAIN","",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","MUSCULOSKELETAL AND CONNECTIVE TISSUE PAIN AND DISCOMFORT","","",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","SPINE AND NECK DEFORMITIES","SPONDYLOLISTHESIS","SPONDYLOLISTHESIS ACQUIRED",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","SPINE AND NECK DEFORMITIES","SPONDYLOLISTHESIS","",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","SPINE AND NECK DEFORMITIES","","",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","SYNOVIAL AND BURSAL DISORDERS","BURSAL DISORDERS","BURSITIS",2,2,544,544,546,546,1092,0.4,0.4,0,100,1
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","SYNOVIAL AND BURSAL DISORDERS","BURSAL DISORDERS","",2,2,544,544,546,546,1092,0.4,0.4,0,100,1
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","SYNOVIAL AND BURSAL DISORDERS","SYNOVIAL DISORDERS","SYNOVIAL CYST",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","SYNOVIAL AND BURSAL DISORDERS","SYNOVIAL DISORDERS","",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","SYNOVIAL AND BURSAL DISORDERS","","",4,2,542,544,546,546,1092,0.7,0.4,0.4,200,1.4
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","TENDON, LIGAMENT AND CARTILAGE DISORDERS","CARTILAGE DISORDERS","COSTOCHONDRITIS",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","TENDON, LIGAMENT AND CARTILAGE DISORDERS","CARTILAGE DISORDERS","",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","TENDON, LIGAMENT AND CARTILAGE DISORDERS","TENDON DISORDERS","TENDONITIS",2,2,544,544,546,546,1092,0.4,0.4,0,100,1
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","TENDON, LIGAMENT AND CARTILAGE DISORDERS","TENDON DISORDERS","",2,2,544,544,546,546,1092,0.4,0.4,0,100,1
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","TENDON, LIGAMENT AND CARTILAGE DISORDERS","","",4,2,542,544,546,546,1092,0.7,0.4,0.4,200,1.4
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","THORACIC MUSCULOSKELETAL DISORDERS","MUSCULOSKELETAL CHEST PAIN","CHEST WALL PAIN",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","THORACIC MUSCULOSKELETAL DISORDERS","MUSCULOSKELETAL CHEST PAIN","",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","THORACIC MUSCULOSKELETAL DISORDERS","","",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","","","",198,186,348,360,546,546,1092,36.3,34.1,2.2,106.5,3.3
"NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)","CUTANEOUS NEOPLASMS BENIGN","SKIN NEOPLASMS BENIGN","ACROCHORDON",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)","CUTANEOUS NEOPLASMS BENIGN","SKIN NEOPLASMS BENIGN","SEBORRHOEIC KERATOSIS",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)","CUTANEOUS NEOPLASMS BENIGN","SKIN NEOPLASMS BENIGN","",4,0,542,546,546,546,1092,0.7,0,0.7,0,2.8
"NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)","CUTANEOUS NEOPLASMS BENIGN","","",4,0,542,546,546,546,1092,0.7,0,0.7,0,2.8
"NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)","PIGMENTATION DISORDERS","HYPERPIGMENTATION DISORDERS","LENTIGO",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)","PIGMENTATION DISORDERS","HYPERPIGMENTATION DISORDERS","",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)","PIGMENTATION DISORDERS","","",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)","RENAL AND URINARY TRACT NEOPLASMS MALIGNANT AND UNSPECIFIED","BLADDER NEOPLASMS MALIGNANT","BLADDER CANCER",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)","RENAL AND URINARY TRACT NEOPLASMS MALIGNANT AND UNSPECIFIED","BLADDER NEOPLASMS MALIGNANT","",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)","RENAL AND URINARY TRACT NEOPLASMS MALIGNANT AND UNSPECIFIED","RENAL NEOPLASMS MALIGNANT","RENAL CELL CARCINOMA STAGE UNSPECIFIED",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)","RENAL AND URINARY TRACT NEOPLASMS MALIGNANT AND UNSPECIFIED","RENAL NEOPLASMS MALIGNANT","",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)","RENAL AND URINARY TRACT NEOPLASMS MALIGNANT AND UNSPECIFIED","","",2,2,544,544,546,546,1092,0.4,0.4,0,100,1
"NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)","REPRODUCTIVE NEOPLASMS MALE MALIGNANT AND UNSPECIFIED","PROSTATIC NEOPLASMS MALIGNANT","PROSTATE CANCER",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)","REPRODUCTIVE NEOPLASMS MALE MALIGNANT AND UNSPECIFIED","PROSTATIC NEOPLASMS MALIGNANT","",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)","REPRODUCTIVE NEOPLASMS MALE MALIGNANT AND UNSPECIFIED","","",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)","RESPIRATORY AND MEDIASTINAL NEOPLASMS MALIGNANT AND UNSPECIFIED","PARANASAL SINUS AND NASAL CAVITY NEOPLASMS MALIGNANT AND UNSPECIFIED","NASAL SINUS CANCER",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)","RESPIRATORY AND MEDIASTINAL NEOPLASMS MALIGNANT AND UNSPECIFIED","PARANASAL SINUS AND NASAL CAVITY NEOPLASMS MALIGNANT AND UNSPECIFIED","",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)","RESPIRATORY AND MEDIASTINAL NEOPLASMS MALIGNANT AND UNSPECIFIED","RESPIRATORY TRACT AND PLEURAL NEOPLASMS MALIGNANCY UNSPECIFIED NEC","LUNG NEOPLASM",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)","RESPIRATORY AND MEDIASTINAL NEOPLASMS MALIGNANT AND UNSPECIFIED","RESPIRATORY TRACT AND PLEURAL NEOPLASMS MALIGNANCY UNSPECIFIED NEC","",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)","RESPIRATORY AND MEDIASTINAL NEOPLASMS MALIGNANT AND UNSPECIFIED","","",2,2,544,544,546,546,1092,0.4,0.4,0,100,1
"NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)","SKELETAL NEOPLASMS BENIGN","CARTILAGE NEOPLASMS BENIGN","CHONDROMA",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)","SKELETAL NEOPLASMS BENIGN","CARTILAGE NEOPLASMS BENIGN","",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)","SKELETAL NEOPLASMS BENIGN","","",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)","SKIN NEOPLASMS MALIGNANT AND UNSPECIFIED","SKIN NEOPLASMS MALIGNANT AND UNSPECIFIED (EXCL MELANOMA)","BASAL CELL CARCINOMA",6,0,540,546,546,546,1092,1.1,0,1.1,0,4.2
"NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)","SKIN NEOPLASMS MALIGNANT AND UNSPECIFIED","SKIN NEOPLASMS MALIGNANT AND UNSPECIFIED (EXCL MELANOMA)","SQUAMOUS CELL CARCINOMA OF SKIN",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)","SKIN NEOPLASMS MALIGNANT AND UNSPECIFIED","SKIN NEOPLASMS MALIGNANT AND UNSPECIFIED (EXCL MELANOMA)","",8,0,538,546,546,546,1092,1.5,0,1.5,0,5.6
"NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)","SKIN NEOPLASMS MALIGNANT AND UNSPECIFIED","","",8,0,538,546,546,546,1092,1.5,0,1.5,0,5.6
"NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)","SOFT TISSUE NEOPLASMS BENIGN","SOFT TISSUE NEOPLASMS BENIGN NEC","LIPOMA",4,2,542,544,546,546,1092,0.7,0.4,0.4,200,1.4
"NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)","SOFT TISSUE NEOPLASMS BENIGN","SOFT TISSUE NEOPLASMS BENIGN NEC","",4,2,542,544,546,546,1092,0.7,0.4,0.4,200,1.4
"NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)","SOFT TISSUE NEOPLASMS BENIGN","","",4,2,542,544,546,546,1092,0.7,0.4,0.4,200,1.4
"NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)","","","",22,10,524,536,546,546,1092,4,1.8,2.2,220,4.3
"NERVOUS SYSTEM DISORDERS","CARDIAC DISORDER SIGNS AND SYMPTOMS","CARDIAC SIGNS AND SYMPTOMS NEC","DIZZINESS",8,4,538,542,546,546,1092,1.5,0.7,0.7,200,2.1
"NERVOUS SYSTEM DISORDERS","CARDIAC DISORDER SIGNS AND SYMPTOMS","CARDIAC SIGNS AND SYMPTOMS NEC","DIZZINESS POSTURAL",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"NERVOUS SYSTEM DISORDERS","CARDIAC DISORDER SIGNS AND SYMPTOMS","CARDIAC SIGNS AND SYMPTOMS NEC","SYNCOPE",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"NERVOUS SYSTEM DISORDERS","CARDIAC DISORDER SIGNS AND SYMPTOMS","CARDIAC SIGNS AND SYMPTOMS NEC","",8,8,538,538,546,546,1092,1.5,1.5,0,100,1.6
"NERVOUS SYSTEM DISORDERS","CARDIAC DISORDER SIGNS AND SYMPTOMS","","",8,8,538,538,546,546,1092,1.5,1.5,0,100,1.6
"NERVOUS SYSTEM DISORDERS","CENTRAL NERVOUS SYSTEM VASCULAR DISORDERS","CENTRAL NERVOUS SYSTEM VASCULAR DISORDERS NEC","CAROTID ARTERY STENOSIS",0,4,546,542,546,546,1092,0,0.7,-0.7,0,2.8
"NERVOUS SYSTEM DISORDERS","CENTRAL NERVOUS SYSTEM VASCULAR DISORDERS","CENTRAL NERVOUS SYSTEM VASCULAR DISORDERS NEC","CEREBROVASCULAR STENOSIS",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"NERVOUS SYSTEM DISORDERS","CENTRAL NERVOUS SYSTEM VASCULAR DISORDERS","CENTRAL NERVOUS SYSTEM VASCULAR DISORDERS NEC","",2,4,544,542,546,546,1092,0.4,0.7,-0.4,50,1.4
"NERVOUS SYSTEM DISORDERS","CENTRAL NERVOUS SYSTEM VASCULAR DISORDERS","TRANSIENT CEREBROVASCULAR EVENTS","TRANSIENT ISCHAEMIC ATTACK",2,2,544,544,546,546,1092,0.4,0.4,0,100,1
"NERVOUS SYSTEM DISORDERS","CENTRAL NERVOUS SYSTEM VASCULAR DISORDERS","TRANSIENT CEREBROVASCULAR EVENTS","",2,2,544,544,546,546,1092,0.4,0.4,0,100,1
"NERVOUS SYSTEM DISORDERS","CENTRAL NERVOUS SYSTEM VASCULAR DISORDERS","","",4,6,542,540,546,546,1092,0.7,1.1,-0.4,66.7,1.6
"NERVOUS SYSTEM DISORDERS","CIRCULATORY COLLAPSE AND SHOCK","SYNCOPE","SYNCOPE VASOVAGAL",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"NERVOUS SYSTEM DISORDERS","CIRCULATORY COLLAPSE AND SHOCK","SYNCOPE","",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"NERVOUS SYSTEM DISORDERS","CIRCULATORY COLLAPSE AND SHOCK","","",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"NERVOUS SYSTEM DISORDERS","DIABETIC COMPLICATIONS","DIABETIC COMPLICATIONS NEUROLOGICAL","DIABETIC NEUROPATHY",4,2,542,544,546,546,1092,0.7,0.4,0.4,200,1.4
"NERVOUS SYSTEM DISORDERS","DIABETIC COMPLICATIONS","DIABETIC COMPLICATIONS NEUROLOGICAL","",4,2,542,544,546,546,1092,0.7,0.4,0.4,200,1.4
"NERVOUS SYSTEM DISORDERS","DIABETIC COMPLICATIONS","","",4,2,542,544,546,546,1092,0.7,0.4,0.4,200,1.4
"NERVOUS SYSTEM DISORDERS","HEADACHES","HEADACHES NEC","HEADACHE",22,26,524,520,546,546,1092,4,4.8,-0.7,84.6,2.3
"NERVOUS SYSTEM DISORDERS","HEADACHES","HEADACHES NEC","TENSION HEADACHE",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"NERVOUS SYSTEM DISORDERS","HEADACHES","HEADACHES NEC","",24,26,522,520,546,546,1092,4.4,4.8,-0.4,92.3,2.2
"NERVOUS SYSTEM DISORDERS","HEADACHES","MIGRAINE HEADACHES","MIGRAINE",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"NERVOUS SYSTEM DISORDERS","HEADACHES","MIGRAINE HEADACHES","",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"NERVOUS SYSTEM DISORDERS","HEADACHES","","",24,28,522,518,546,546,1092,4.4,5.1,-0.7,85.7,2.3
