"AEBODSYS","AEHLGT","AEHLT","AEDECOD","A","C","B","D","APLUSB","CPLUSD","N","PCTTREAT","PCTCONTROL","RD","RR","PVALUE"
"Infections and infestations","INFECTIONS - PATHOGEN UNSPECIFIED","LOWER RESPIRATORY TRACT AND LUNG INFECTIONS","PNEUMONIA",53,35,2549,2589,2602,2624,5226,2,1.3,0.7,1.5,4.4
"Infections and infestations","INFECTIONS - PATHOGEN UNSPECIFIED","LOWER RESPIRATORY TRACT AND LUNG INFECTIONS","",75,69,2527,2555,2602,2624,5226,2.9,2.6,0.3,1.1,2.9
"Infections and infestations","INFECTIONS - PATHOGEN UNSPECIFIED","MALE REPRODUCTIVE TRACT INFECTIONS","EPIDIDYMAL INFECTION",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Infections and infestations","INFECTIONS - PATHOGEN UNSPECIFIED","MALE REPRODUCTIVE TRACT INFECTIONS","ORCHITIS",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Infections and infestations","INFECTIONS - PATHOGEN UNSPECIFIED","MALE REPRODUCTIVE TRACT INFECTIONS","",1,1,2601,2623,2602,2624,5226,0,0,0,1,0.7
"Infections and infestations","INFECTIONS - PATHOGEN UNSPECIFIED","MUSCLE AND SOFT TISSUE INFECTIONS","NECROTISING FASCIITIS",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Infections and infestations","INFECTIONS - PATHOGEN UNSPECIFIED","MUSCLE AND SOFT TISSUE INFECTIONS","PERINEAL ABSCESS",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Infections and infestations","INFECTIONS - PATHOGEN UNSPECIFIED","MUSCLE AND SOFT TISSUE INFECTIONS","",0,2,2602,2622,2602,2624,5226,0,0.1,-0.1,0,1.4
"Infections and infestations","INFECTIONS - PATHOGEN UNSPECIFIED","SEPSIS, BACTERAEMIA, VIRAEMIA AND FUNGAEMIA NEC","BACTERIAL SEPSIS",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Infections and infestations","INFECTIONS - PATHOGEN UNSPECIFIED","SEPSIS, BACTERAEMIA, VIRAEMIA AND FUNGAEMIA NEC","SEPSIS",4,10,2598,2614,2602,2624,5226,0.2,0.4,-0.2,0.4,2.8
"Infections and infestations","INFECTIONS - PATHOGEN UNSPECIFIED","SEPSIS, BACTERAEMIA, VIRAEMIA AND FUNGAEMIA NEC","SEPTIC SHOCK",2,2,2600,2622,2602,2624,5226,0.1,0.1,0,1,1
"Infections and infestations","INFECTIONS - PATHOGEN UNSPECIFIED","SEPSIS, BACTERAEMIA, VIRAEMIA AND FUNGAEMIA NEC","UROSEPSIS",3,0,2599,2624,2602,2624,5226,0.1,0,0.1,0,2.1
"Infections and infestations","INFECTIONS - PATHOGEN UNSPECIFIED","SEPSIS, BACTERAEMIA, VIRAEMIA AND FUNGAEMIA NEC","",10,12,2592,2612,2602,2624,5226,0.4,0.5,-0.1,0.8,1.9
"Infections and infestations","INFECTIONS - PATHOGEN UNSPECIFIED","SKIN STRUCTURES AND SOFT TISSUE INFECTIONS","DIABETIC FOOT INFECTION",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Infections and infestations","INFECTIONS - PATHOGEN UNSPECIFIED","SKIN STRUCTURES AND SOFT TISSUE INFECTIONS","ECZEMA INFECTED",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Infections and infestations","INFECTIONS - PATHOGEN UNSPECIFIED","SKIN STRUCTURES AND SOFT TISSUE INFECTIONS","INFECTED SKIN ULCER",8,3,2594,2621,2602,2624,5226,0.3,0.1,0.2,2.7,2.5
"Infections and infestations","INFECTIONS - PATHOGEN UNSPECIFIED","SKIN STRUCTURES AND SOFT TISSUE INFECTIONS","SKIN INFECTION",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Infections and infestations","INFECTIONS - PATHOGEN UNSPECIFIED","SKIN STRUCTURES AND SOFT TISSUE INFECTIONS","",8,6,2594,2618,2602,2624,5226,0.3,0.2,0.1,1.3,1.7
"Infections and infestations","INFECTIONS - PATHOGEN UNSPECIFIED","UPPER RESPIRATORY TRACT INFECTIONS","ACUTE SINUSITIS",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Infections and infestations","INFECTIONS - PATHOGEN UNSPECIFIED","UPPER RESPIRATORY TRACT INFECTIONS","CHRONIC SINUSITIS",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Infections and infestations","INFECTIONS - PATHOGEN UNSPECIFIED","UPPER RESPIRATORY TRACT INFECTIONS","LARYNGITIS",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Infections and infestations","INFECTIONS - PATHOGEN UNSPECIFIED","UPPER RESPIRATORY TRACT INFECTIONS","NASOPHARYNGITIS",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Infections and infestations","INFECTIONS - PATHOGEN UNSPECIFIED","UPPER RESPIRATORY TRACT INFECTIONS","PERITONSILLAR ABSCESS",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Infections and infestations","INFECTIONS - PATHOGEN UNSPECIFIED","UPPER RESPIRATORY TRACT INFECTIONS","PERITONSILLITIS",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Infections and infestations","INFECTIONS - PATHOGEN UNSPECIFIED","UPPER RESPIRATORY TRACT INFECTIONS","RHINITIS",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Infections and infestations","INFECTIONS - PATHOGEN UNSPECIFIED","UPPER RESPIRATORY TRACT INFECTIONS","UPPER RESPIRATORY TRACT INFECTION",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Infections and infestations","INFECTIONS - PATHOGEN UNSPECIFIED","UPPER RESPIRATORY TRACT INFECTIONS","",3,5,2599,2619,2602,2624,5226,0.1,0.2,-0.1,0.6,1.5
"Infections and infestations","INFECTIONS - PATHOGEN UNSPECIFIED","URINARY TRACT INFECTIONS","CYSTITIS",2,1,2600,2623,2602,2624,5226,0.1,0,0,2,1
"Infections and infestations","INFECTIONS - PATHOGEN UNSPECIFIED","URINARY TRACT INFECTIONS","KIDNEY INFECTION",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Infections and infestations","INFECTIONS - PATHOGEN UNSPECIFIED","URINARY TRACT INFECTIONS","PYELONEPHRITIS",2,3,2600,2621,2602,2624,5226,0.1,0.1,0,0.7,1.2
"Infections and infestations","INFECTIONS - PATHOGEN UNSPECIFIED","URINARY TRACT INFECTIONS","PYELONEPHRITIS ACUTE",2,1,2600,2623,2602,2624,5226,0.1,0,0,2,1
"Infections and infestations","INFECTIONS - PATHOGEN UNSPECIFIED","URINARY TRACT INFECTIONS","PYELONEPHRITIS CHRONIC",1,2,2601,2622,2602,2624,5226,0,0.1,0,0.5,1
"Infections and infestations","INFECTIONS - PATHOGEN UNSPECIFIED","URINARY TRACT INFECTIONS","URETERITIS",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Infections and infestations","INFECTIONS - PATHOGEN UNSPECIFIED","URINARY TRACT INFECTIONS","URINARY TRACT INFECTION",4,11,2598,2613,2602,2624,5226,0.2,0.4,-0.3,0.4,3.2
"Infections and infestations","INFECTIONS - PATHOGEN UNSPECIFIED","URINARY TRACT INFECTIONS","",13,18,2589,2606,2602,2624,5226,0.5,0.7,-0.2,0.7,2.3
"Infections and infestations","INFECTIONS - PATHOGEN UNSPECIFIED","VASCULAR INFECTIONS","HAEMATOMA INFECTION",1,1,2601,2623,2602,2624,5226,0,0,0,1,0.7
"Infections and infestations","INFECTIONS - PATHOGEN UNSPECIFIED","VASCULAR INFECTIONS","",1,1,2601,2623,2602,2624,5226,0,0,0,1,0.7
"Infections and infestations","INFECTIONS - PATHOGEN UNSPECIFIED","","",151,151,2451,2473,2602,2624,5226,5.8,5.8,0,1,3.1
"Infections and infestations","LOWER RESPIRATORY TRACT INFECTIONS NEC","BRONCHITIS","BRONCHIAL INFECTION",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Infections and infestations","LOWER RESPIRATORY TRACT INFECTIONS NEC","BRONCHITIS","BRONCHITIS ACUTE",6,7,2596,2617,2602,2624,5226,0.2,0.3,0,0.9,1.6
"Infections and infestations","LOWER RESPIRATORY TRACT INFECTIONS NEC","BRONCHITIS","",6,8,2596,2616,2602,2624,5226,0.2,0.3,-0.1,0.8,1.7
"Infections and infestations","LOWER RESPIRATORY TRACT INFECTIONS NEC","","",6,8,2596,2616,2602,2624,5226,0.2,0.3,-0.1,0.8,1.7
"Infections and infestations","MIDDLE EAR DISORDERS (EXCL CONGENITAL)","MASTOID DISORDERS","MASTOIDITIS",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Infections and infestations","MIDDLE EAR DISORDERS (EXCL CONGENITAL)","MASTOID DISORDERS","",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Infections and infestations","MIDDLE EAR DISORDERS (EXCL CONGENITAL)","","",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Infections and infestations","NON-SITE SPECIFIC PROCEDURAL COMPLICATIONS","POST PROCEDURAL INFECTION","POSTOPERATIVE INFECTION",6,9,2596,2615,2602,2624,5226,0.2,0.3,-0.1,0.7,1.9
"Infections and infestations","NON-SITE SPECIFIC PROCEDURAL COMPLICATIONS","POST PROCEDURAL INFECTION","",6,9,2596,2615,2602,2624,5226,0.2,0.3,-0.1,0.7,1.9
"Infections and infestations","NON-SITE SPECIFIC PROCEDURAL COMPLICATIONS","","",6,9,2596,2615,2602,2624,5226,0.2,0.3,-0.1,0.7,1.9
"Infections and infestations","SKIN CYSTS AND POLYPS","INFECTED DERMAL CYST","INFECTED EPIDERMAL CYST",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Infections and infestations","SKIN CYSTS AND POLYPS","INFECTED DERMAL CYST","INFECTED SEBACEOUS CYST",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Infections and infestations","SKIN CYSTS AND POLYPS","INFECTED DERMAL CYST","",2,0,2600,2624,2602,2624,5226,0.1,0,0.1,0,1.4
"Infections and infestations","SKIN CYSTS AND POLYPS","","",2,0,2600,2624,2602,2624,5226,0.1,0,0.1,0,1.4
"Infections and infestations","VAGINAL AND VULVAL INFECTIONS AND INFLAMMATIONS","VULVOVAGINAL CANDIDIASIS","VAGINAL CANDIDIASIS",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Infections and infestations","VAGINAL AND VULVAL INFECTIONS AND INFLAMMATIONS","VULVOVAGINAL CANDIDIASIS","",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Infections and infestations","VAGINAL AND VULVAL INFECTIONS AND INFLAMMATIONS","","",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Infections and infestations","VIRAL INFECTIOUS DISORDERS","HANTA VIRAL INFECTIONS","EPIDEMIC NEPHROPATHY",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Infections and infestations","VIRAL INFECTIOUS DISORDERS","HANTA VIRAL INFECTIONS","",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Infections and infestations","VIRAL INFECTIOUS DISORDERS","HEPATITIS VIRAL INFECTIONS","HEPATITIS C",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Infections and infestations","VIRAL INFECTIOUS DISORDERS","HEPATITIS VIRAL INFECTIONS","",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Infections and infestations","VIRAL INFECTIOUS DISORDERS","HERPES VIRAL INFECTIONS","HERPES SIMPLEX",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Infections and infestations","VIRAL INFECTIOUS DISORDERS","HERPES VIRAL INFECTIONS","HERPES ZOSTER",1,1,2601,2623,2602,2624,5226,0,0,0,1,0.7
"Infections and infestations","VIRAL INFECTIOUS DISORDERS","HERPES VIRAL INFECTIONS","",1,2,2601,2622,2602,2624,5226,0,0.1,0,0.5,1
"Infections and infestations","VIRAL INFECTIOUS DISORDERS","INFLUENZA VIRAL INFECTIONS","INFLUENZA",1,2,2601,2622,2602,2624,5226,0,0.1,0,0.5,1
"Infections and infestations","VIRAL INFECTIOUS DISORDERS","INFLUENZA VIRAL INFECTIONS","",1,2,2601,2622,2602,2624,5226,0,0.1,0,0.5,1
"Infections and infestations","VIRAL INFECTIOUS DISORDERS","VIRAL INFECTIONS NEC","RESPIRATORY TRACT INFECTION VIRAL",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Infections and infestations","VIRAL INFECTIOUS DISORDERS","VIRAL INFECTIONS NEC","VIRAL INFECTION",2,5,2600,2619,2602,2624,5226,0.1,0.2,-0.1,0.4,1.8
"Infections and infestations","VIRAL INFECTIOUS DISORDERS","VIRAL INFECTIONS NEC","VIRAL LABYRINTHITIS",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Infections and infestations","VIRAL INFECTIOUS DISORDERS","VIRAL INFECTIONS NEC","",4,5,2598,2619,2602,2624,5226,0.2,0.2,0,0.8,1.4
"Infections and infestations","VIRAL INFECTIOUS DISORDERS","","",6,11,2596,2613,2602,2624,5226,0.2,0.4,-0.2,0.6,2.3
"Infections and infestations","","","",228,252,2374,2372,2602,2624,5226,8.8,9.6,-0.8,0.9,3.8
"Injury, poisoning and procedural complications","BONE AND JOINT INJURIES","FRACTURES AND DISLOCATIONS NEC","ACCIDENT",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Injury, poisoning and procedural complications","BONE AND JOINT INJURIES","FRACTURES AND DISLOCATIONS NEC","JOINT DISLOCATION",0,3,2602,2621,2602,2624,5226,0,0.1,-0.1,0,2.1
"Injury, poisoning and procedural complications","BONE AND JOINT INJURIES","FRACTURES AND DISLOCATIONS NEC","",1,3,2601,2621,2602,2624,5226,0,0.1,-0.1,0.3,1.4
"Injury, poisoning and procedural complications","BONE AND JOINT INJURIES","LIMB INJURIES NEC (INCL TRAUMATIC AMPUTATION)","CARTILAGE INJURY",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Injury, poisoning and procedural complications","BONE AND JOINT INJURIES","LIMB INJURIES NEC (INCL TRAUMATIC AMPUTATION)","MENISCUS LESION",3,3,2599,2621,2602,2624,5226,0.1,0.1,0,1,1.2
"Injury, poisoning and procedural complications","BONE AND JOINT INJURIES","LIMB INJURIES NEC (INCL TRAUMATIC AMPUTATION)","",4,3,2598,2621,2602,2624,5226,0.2,0.1,0,1.3,1.3
"Injury, poisoning and procedural complications","BONE AND JOINT INJURIES","THORACIC CAGE FRACTURES AND DISLOCATIONS","RIB FRACTURE",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Injury, poisoning and procedural complications","BONE AND JOINT INJURIES","THORACIC CAGE FRACTURES AND DISLOCATIONS","",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Injury, poisoning and procedural complications","BONE AND JOINT INJURIES","","",5,7,2597,2617,2602,2624,5226,0.2,0.3,-0.1,0.7,1.6
"Injury, poisoning and procedural complications","COMPLICATIONS ASSOCIATED WITH DEVICE","COMPLICATIONS ASSOCIATED WITH DEVICE NEC","MEDICAL DEVICE PAIN",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Injury, poisoning and procedural complications","COMPLICATIONS ASSOCIATED WITH DEVICE","COMPLICATIONS ASSOCIATED WITH DEVICE NEC","",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Injury, poisoning and procedural complications","COMPLICATIONS ASSOCIATED WITH DEVICE","","",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Injury, poisoning and procedural complications","CORONARY ARTERY DISORDERS","CORONARY ARTERY DISORDERS NEC","CORONARY ARTERY RESTENOSIS",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Injury, poisoning and procedural complications","CORONARY ARTERY DISORDERS","CORONARY ARTERY DISORDERS NEC","",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Injury, poisoning and procedural complications","CORONARY ARTERY DISORDERS","","",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Injury, poisoning and procedural complications","DEVICE ISSUES NEC","DEVICE DISLOCATION","DISLOCATION OF JOINT PROSTHESIS",0,2,2602,2622,2602,2624,5226,0,0.1,-0.1,0,1.4
"Injury, poisoning and procedural complications","DEVICE ISSUES NEC","DEVICE DISLOCATION","",0,2,2602,2622,2602,2624,5226,0,0.1,-0.1,0,1.4
"Injury, poisoning and procedural complications","DEVICE ISSUES NEC","","",0,2,2602,2622,2602,2624,5226,0,0.1,-0.1,0,1.4
"Injury, poisoning and procedural complications","DEVICE MALFUNCTION EVENTS NEC","DEVICE MALFUNCTION","CARDIAC PACEMAKER MALFUNCTION",0,2,2602,2622,2602,2624,5226,0,0.1,-0.1,0,1.4
"Injury, poisoning and procedural complications","DEVICE MALFUNCTION EVENTS NEC","DEVICE MALFUNCTION","IMPLANTABLE DEFIBRILLATOR MALFUNCTION",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Injury, poisoning and procedural complications","DEVICE MALFUNCTION EVENTS NEC","DEVICE MALFUNCTION","",1,2,2601,2622,2602,2624,5226,0,0.1,0,0.5,1
"Injury, poisoning and procedural complications","DEVICE MALFUNCTION EVENTS NEC","","",1,2,2601,2622,2602,2624,5226,0,0.1,0,0.5,1
"Injury, poisoning and procedural complications","EXPOSURES, CHEMICAL INJURIES AND POISONING","POISONING AND TOXICITY","ALCOHOL POISONING",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Injury, poisoning and procedural complications","EXPOSURES, CHEMICAL INJURIES AND POISONING","POISONING AND TOXICITY","THERAPEUTIC AGENT TOXICITY",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Injury, poisoning and procedural complications","EXPOSURES, CHEMICAL INJURIES AND POISONING","POISONING AND TOXICITY","",2,0,2600,2624,2602,2624,5226,0.1,0,0.1,0,1.4
"Injury, poisoning and procedural complications","EXPOSURES, CHEMICAL INJURIES AND POISONING","","",2,0,2600,2624,2602,2624,5226,0.1,0,0.1,0,1.4
"Injury, poisoning and procedural complications","GASTROINTESTINAL AND HEPATOBILIARY PROCEDURAL COMPLICATIONS","GASTROINTESTINAL STOMA COMPLICATION","INTESTINAL STOMA COMPLICATION",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Injury, poisoning and procedural complications","GASTROINTESTINAL AND HEPATOBILIARY PROCEDURAL COMPLICATIONS","GASTROINTESTINAL STOMA COMPLICATION","",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Injury, poisoning and procedural complications","GASTROINTESTINAL AND HEPATOBILIARY PROCEDURAL COMPLICATIONS","LARGE INTESTINE PERFORATION","COLONIC PERFORATION POSTOPERATIVE",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Injury, poisoning and procedural complications","GASTROINTESTINAL AND HEPATOBILIARY PROCEDURAL COMPLICATIONS","LARGE INTESTINE PERFORATION","",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Injury, poisoning and procedural complications","GASTROINTESTINAL AND HEPATOBILIARY PROCEDURAL COMPLICATIONS","","",1,1,2601,2623,2602,2624,5226,0,0,0,1,0.7
"Injury, poisoning and procedural complications","HAEMORRHAGES NEC","POST PROCEDURAL HAEMORRHAGE","INTESTINAL STOMA SITE BLEEDING",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Injury, poisoning and procedural complications","HAEMORRHAGES NEC","POST PROCEDURAL HAEMORRHAGE","",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Injury, poisoning and procedural complications","HAEMORRHAGES NEC","","",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Injury, poisoning and procedural complications","INJURIES BY PHYSICAL AGENTS","THERMAL BURNS","THERMAL BURN",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Injury, poisoning and procedural complications","INJURIES BY PHYSICAL AGENTS","THERMAL BURNS","",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Injury, poisoning and procedural complications","INJURIES BY PHYSICAL AGENTS","","",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Injury, poisoning and procedural complications","INJURIES NEC","CEREBRAL INJURIES NEC","SUBDURAL HAEMATOMA",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Injury, poisoning and procedural complications","INJURIES NEC","CEREBRAL INJURIES NEC","",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Injury, poisoning and procedural complications","INJURIES NEC","CHEST AND LUNG INJURIES NEC","ASBESTOSIS",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Injury, poisoning and procedural complications","INJURIES NEC","CHEST AND LUNG INJURIES NEC","CHEST INJURY",0,2,2602,2622,2602,2624,5226,0,0.1,-0.1,0,1.4
"Injury, poisoning and procedural complications","INJURIES NEC","CHEST AND LUNG INJURIES NEC","",0,3,2602,2621,2602,2624,5226,0,0.1,-0.1,0,2.1
"Injury, poisoning and procedural complications","INJURIES NEC","MUSCLE, TENDON AND LIGAMENT INJURIES","MUSCLE RUPTURE",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Injury, poisoning and procedural complications","INJURIES NEC","MUSCLE, TENDON AND LIGAMENT INJURIES","",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Injury, poisoning and procedural complications","INJURIES NEC","NON-SITE SPECIFIC INJURIES NEC","ACCIDENT",50,49,2552,2575,2602,2624,5226,1.9,1.9,0.1,1,2.5
"Injury, poisoning and procedural complications","INJURIES NEC","NON-SITE SPECIFIC INJURIES NEC","ANIMAL BITE",1,2,2601,2622,2602,2624,5226,0,0.1,0,0.5,1
"Injury, poisoning and procedural complications","INJURIES NEC","NON-SITE SPECIFIC INJURIES NEC","ARTHROPOD BITE",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Injury, poisoning and procedural complications","INJURIES NEC","NON-SITE SPECIFIC INJURIES NEC","FALL",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Injury, poisoning and procedural complications","INJURIES NEC","NON-SITE SPECIFIC INJURIES NEC","INJURY",1,2,2601,2622,2602,2624,5226,0,0.1,0,0.5,1
"Injury, poisoning and procedural complications","INJURIES NEC","NON-SITE SPECIFIC INJURIES NEC","ROAD TRAFFIC ACCIDENT",1,6,2601,2618,2602,2624,5226,0,0.2,-0.2,0.2,2.9
"Injury, poisoning and procedural complications","INJURIES NEC","NON-SITE SPECIFIC INJURIES NEC","TRAUMATIC ULCER",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Injury, poisoning and procedural complications","INJURIES NEC","NON-SITE SPECIFIC INJURIES NEC","",54,61,2548,2563,2602,2624,5226,2.1,2.3,-0.2,0.9,2.8
"Injury, poisoning and procedural complications","INJURIES NEC","SITE SPECIFIC INJURIES NEC","HEAD INJURY",0,2,2602,2622,2602,2624,5226,0,0.1,-0.1,0,1.4
"Injury, poisoning and procedural complications","INJURIES NEC","SITE SPECIFIC INJURIES NEC","",0,2,2602,2622,2602,2624,5226,0,0.1,-0.1,0,1.4
"Injury, poisoning and procedural complications","INJURIES NEC","SKIN INJURIES NEC","CONTUSION",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Injury, poisoning and procedural complications","INJURIES NEC","SKIN INJURIES NEC","",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Injury, poisoning and procedural complications","INJURIES NEC","","",57,66,2545,2558,2602,2624,5226,2.2,2.5,-0.3,0.9,2.9
"Injury, poisoning and procedural complications","MEDICATION ERRORS","OVERDOSES","ACCIDENTAL OVERDOSE",4,2,2598,2622,2602,2624,5226,0.2,0.1,0.1,2,1.5
"Injury, poisoning and procedural complications","MEDICATION ERRORS","OVERDOSES","",4,2,2598,2622,2602,2624,5226,0.2,0.1,0.1,2,1.5
"Injury, poisoning and procedural complications","MEDICATION ERRORS","","",4,2,2598,2622,2602,2624,5226,0.2,0.1,0.1,2,1.5
"Injury, poisoning and procedural complications","NON-SITE SPECIFIC INJURIES NEC","FOREIGN BODY","FOREIGN BODY TRAUMA",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Injury, poisoning and procedural complications","NON-SITE SPECIFIC INJURIES NEC","FOREIGN BODY","",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Injury, poisoning and procedural complications","NON-SITE SPECIFIC INJURIES NEC","","",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Injury, poisoning and procedural complications","PLEURAL DISORDERS","PNEUMOTHORAX AND PLEURAL EFFUSIONS NEC","HAEMOTHORAX",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Injury, poisoning and procedural complications","PLEURAL DISORDERS","PNEUMOTHORAX AND PLEURAL EFFUSIONS NEC","",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Injury, poisoning and procedural complications","PLEURAL DISORDERS","","",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Injury, poisoning and procedural complications","POISONING AND TOXICITY","TOXICITY TO VARIOUS AGENTS","THERAPEUTIC AGENT TOXICITY",2,0,2600,2624,2602,2624,5226,0.1,0,0.1,0,1.4
"Injury, poisoning and procedural complications","POISONING AND TOXICITY","TOXICITY TO VARIOUS AGENTS","",2,0,2600,2624,2602,2624,5226,0.1,0,0.1,0,1.4
"Injury, poisoning and procedural complications","POISONING AND TOXICITY","","",2,0,2600,2624,2602,2624,5226,0.1,0,0.1,0,1.4
"Injury, poisoning and procedural complications","PROCEDURAL RELATED INJURIES AND COMPLICATIONS NEC","CARDIAC AND VASCULAR PROCEDURAL COMPLICATIONS","CARDIAC VALVE REPLACEMENT COMPLICATION",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Injury, poisoning and procedural complications","PROCEDURAL RELATED INJURIES AND COMPLICATIONS NEC","CARDIAC AND VASCULAR PROCEDURAL COMPLICATIONS","CORONARY ARTERY RESTENOSIS",2,1,2600,2623,2602,2624,5226,0.1,0,0,2,1
"Injury, poisoning and procedural complications","PROCEDURAL RELATED INJURIES AND COMPLICATIONS NEC","CARDIAC AND VASCULAR PROCEDURAL COMPLICATIONS","POSTPERICARDIOTOMY SYNDROME",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Injury, poisoning and procedural complications","PROCEDURAL RELATED INJURIES AND COMPLICATIONS NEC","CARDIAC AND VASCULAR PROCEDURAL COMPLICATIONS","VASCULAR BYPASS DYSFUNCTION",0,3,2602,2621,2602,2624,5226,0,0.1,-0.1,0,2.1
"Injury, poisoning and procedural complications","PROCEDURAL RELATED INJURIES AND COMPLICATIONS NEC","CARDIAC AND VASCULAR PROCEDURAL COMPLICATIONS","VASCULAR GRAFT OCCLUSION",1,2,2601,2622,2602,2624,5226,0,0.1,0,0.5,1
"Injury, poisoning and procedural complications","PROCEDURAL RELATED INJURIES AND COMPLICATIONS NEC","CARDIAC AND VASCULAR PROCEDURAL COMPLICATIONS","",5,6,2597,2618,2602,2624,5226,0.2,0.2,0,0.8,1.5
"Injury, poisoning and procedural complications","PROCEDURAL RELATED INJURIES AND COMPLICATIONS NEC","NON-SITE SPECIFIC PROCEDURAL COMPLICATIONS","ANAEMIA POSTOPERATIVE",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Injury, poisoning and procedural complications","PROCEDURAL RELATED INJURIES AND COMPLICATIONS NEC","NON-SITE SPECIFIC PROCEDURAL COMPLICATIONS","GRAFT DYSFUNCTION",2,5,2600,2619,2602,2624,5226,0.1,0.2,-0.1,0.4,1.8
